PROP_ID,FLOOR_NUM
Q70027382,11
C70026732,7
V69963096,4
L69955780,6
O69934740,6
K69851072,2
V69216498,
U69009816,8
Y66710756,2
U70836334,5
F70767806,4
P70699720,8
K70681388,1
R70528970,G
I70332690,1
I70279368,6
W70787456,3
U70610240,1
V70609932,7
C70390086,
M70387452,7
S70107124,11
G69895358,7
Z67857364,3
L69970552,
U70947738,8
X70705038,
Q70022562,20
J70010650,12
L69267786,
V69267568,
Z48287723,18
F36986201,15
R68336274,7
F43878281,9
B63713224,2
V66259964,7
N48746963,3
P33420069,7
C63203030,5
O43500921,10
S41983657,7
T39552955,15
A39165297,9
G61307500,18
B28905009,5
U28248678,5
J60662942,29
Q66223588,20
K66222922,
F62594244,10
I31149155,10
G63716734,3
R57698644,17
E41551617,18
J45073221,7
P33455073,5
O29014641,5
E69584724,10
G30398223,7
A69651694,15
V69604600,10
M71022590,19
W71019332,7
X71019192,7
E71018968,16
U71018788,7
S71018556,17
L70969734,2
C70948928,1
K70786198,7
L70786034,12
S70785850,7
R69288018,8
V70748260,G
Z70747910,7
D70729680,7
H70729492,11
A70569052,36
L70568612,7
W70375484,7
V70328540,12
B70328444,7
K70328348,7
E70328264,1
S70328076,7
B70327814,12
X68675180,G
I70255350,
D70255234,
J70255162,
J70111420,9
S70111036,9
F69938642,1
G70683604,G
F70280550,1
S70212280,G
H61995544,1
X70973082,4
E70872334,6
J70835224,7
M70772076,27
Z70549226,6
H70549346,5
S70504090,2
I70463130,7
C70424822,12
B70419658,11
A70419242,13
L70352846,12
K70352598,11
X70352118,8
Y70352026,8
B70351964,11
R70351870,9
T70351776,9
F70343988,
X70314984,
T70296088,10
E70267310,1
V70026868,2
A70229940,9
G70229414,12
B70217378,20
C70210024,14
X70188924,7
W70169742,13
S70169342,11
Z70142290,7
J70140144,22
U69981220,3
B70105320,11
V70102928,10
U70081852,14
I70073852,1
Y70073772,1
N70073670,2
X70073460,1
S70073288,1
I70073050,1
Z69945094,2
A68774038,3
I69956414,4
D68774974,3
G69973822,10
Z69965014,3
G69964804,9
Z68776298,2
B68765670,2
S68766154,2
Y68766436,3
E68766798,1
S69709824,6
W71019320,6
B71018720,7
J70992362,8
X71008750,6
A71002842,12
R71002820,
B71002786,
P71002764,
T70999150,2
Z61897124,3
E57280120,10
D14133101,1
N70958978,9
C70958920,9
N66662258,2
K69390364,4
D69430714,2
C69429860,G
Q69458832,4
Q69459248,1
X69459680,2
V70946724,2
P70931494,11
C70726420,B
L70722232,G
Z68690432,19
D70894328,5
Y70878036,7
A61794948,15
S61925006,9
E70704966,2
B70877326,8
U68874828,5
T70876950,5
K70876788,5
I70876428,
T70873632,24
I70873190,B
M70857148,
H65626064,15
S57326926,15
F70851762,B
I70847012,15
U65567928,6
U64466106,5
L69657426,17
U70831042,
T70830784,
J70830648,
V70830120,
Z70826842,G
U70819314,
R70819232,
X70819034,2
Z70818392,2
H70802372,1
H70802084,2
Z70775290,6
U70729438,10
H70729156,10
R70711856,15
D66752054,4
J70712924,12
P67171316,9
B67649886,4
O70703794,1
Q70708718,2
J67028052,9
R65739918,8
Q70644782,G
Y70629460,2
O70628594,7
B70620256,4
Q70606496,8
S70606280,5
Y70606640,11
J70464944,5
S70109286,8
K70464700,9
T70585004,4
G70558380,4
U67102668,9
Z67102366,8
K70546796,3
A70497776,
T70492068,2
I70480218,5
D70476128,G
U68846578,2
V69223312,
Y70440666,2
D70423862,7
N62509086,28
A67990714,2
T70404586,3
F70404480,4
Y70392556,2
Z70380810,L
S70375000,
G70371222,2
Q70371128,1
H70371046,G
T68994072,G
I58450548,2
H64867042,
D64772380,1
P64741938,1
X66662998,2
P63585000,G
B70347396,11
M65765770,10
M65906264,12
O70327036,10
V70324430,
X70306202,2
A70305604,4
M61943574,2
X70285906,
I70274398,
V66273772,11
B68142934,10
Q66273574,10
U67028382,12
V65568080,6
S65765582,9
L65902792,12
G67148728,6
I68192442,15
D68300032,20
B66579494,8
P66579554,9
R70218986,5
D70213468,5
F70212816,5
W70202486,1
S70202430,1
V70202306,1
C70157320,
Q70156196,2
X68402056,20
G70145172,
A70139344,5
Q68145540,12
I70122614,
M70109904,7
G70092112,
Z70090890,
I70085078,6
E70077900,12
U69962380,8
C69962548,5
V70054202,9
A61571540,11
C69936836,9
A65907466,6
M67564758,10
D67564426,12
U67564566,8
J66072184,11
N61603798,6
P69977098,3
L68192504,18
T69964670,2
X69957842,3
Q69957464,G
H69957124,1
O69936994,1
F69936886,12
Z69936736,3
T69936934,3
K69926654,2
P69882830,19
F69873898,6
U59678474,
L69605568,4
D69473432,1
Y69223306,G
Y69218196,G
W69188290,G
I69187872,2
M69175968,1
N67941394,4
O69077374,2
Y69071188,G
E68978970,
D68629226,12
Z68973932,
T68827840,2
X68655328,18
Z68652142,25
X68626196,27
O68626762,11
C68669192,5
M68629454,5
S68633614,8
P68670840,15
Y68664572,
M68664470,7
Y68664390,9
Z68647254,4
Z69469068,2
Y69475468,2
T70792816,19
G70537312,20
V70511846,4
B70452328,2
H70423756,1
G70348346,8
X70199108,9
C69937810,4
X68335966,3
I69732926,
E69715146,
Y69714926,2
Z68511126,10
A70826634,7
G70779806,
S70773920,25
K70773372,3
L70766842,
T70764398,G
K70762514,
N70762390,
N70762328,
Y70759756,
U70728478,9
V69402432,
Z70659128,1
N70308052,3
Y70279728,
P70202052,1
C70179820,4
I70105392,6
V70105556,9
O70107930,1
O70046910,8
E69954320,5
A69954132,7
O68519802,
Y68520072,12
G68701568,
A67812614,10
H68356516,9
S67388320,8
V69579394,20
N69535082,8
M69102772,
V69168320,
A68863102,G
X68196688,17
X71016574,2
T65880326,10
U65643148,5
X71015484,7
A65642554,4
A62501724,19
A69145818,2
B71010868,14
Y67780172,1
A71006598,16
F71000146,2
T70998630,9
N70997730,9
S70997050,14
Y70996794,9
M70996466,7
D70995900,2
O70995316,9
K70994778,7
X70994598,6
N70993900,10
L70993664,7
V70992358,9
G70992150,3
H70990726,8
N70968694,19
F70954534,12
Z70952182,3
M70946068,G
O70939350,12
Q70932476,14
B70932064,G
I70930376,20
M70925666,28
G70829716,5
N70884832,5
M70911334,16
P70897534,11
G70891634,9
X70888026,2
E70887896,4
S70887228,2
A70884226,10
I70870284,3
Z70876052,3
C70873064,10
V70870978,5
H70870842,19
S70870410,22
Y70866328,9
S70866058,
H70865958,6
W70865862,12
T70865782,1
Y70865730,9
I70865646,9
B70865550,5
P70865328,7
M70864356,7
S70856516,30
K69348092,12
F70849506,
A70737528,2
N70736378,9
Q70731184,2
X70739206,7
A70832332,18
G70828194,5
B70827560,4
N70739150,5
L70760940,2
A70737852,1
C70745542,2
Z70797022,G
Z70784908,12
B70784726,
T70773428,9
X70773348,8
B70736970,7
I70765484,11
C70762020,5
A70761048,2
K70732930,7
N70734986,14
M70732140,9
H70734234,7
A70734452,9
W70731732,7
X70733926,9
N70747204,7
S70739266,10
X70739430,
W70739386,
Q70739330,3
O70731484,5
M70731446,3
Q70713784,16
A70713232,3
A70468542,1
A70706254,1
X70705896,4
C70705366,3
Z70705336,8
Z70705120,1
V70704514,1
M70704410,
W70704202,4
T70318200,10
R68476924,2
S70649356,15
H70645114,
W70644790,
S70644680,12
D70636338,
W70633806,
X70633536,6
G70617100,2
E70611310,6
R70609968,6
M70593712,25
W70589722,
D70583834,3
R70554130,1
K70538328,17
T70538190,38
J70530096,3
A70505326,8
R70492434,4
Q70469754,17
C70469094,21
W70468810,4
O70468532,2
V70468368,3
Q70465486,1
D70465036,4
L70464420,7
A70460426,1
I70460336,1
X70443448,26
G70421148,G
U69829618,17
D68783362,4
U68782954,2
B68782708,4
X68781776,2
L68781332,4
W68780712,2
F68778512,8
C68778370,12
E68778216,20
Z68777314,20
B68774148,15
N68766560,17
B68766214,15
V70357396,8
S70352692,10
U70352542,8
W70239290,30
R70322724,7
S69621256,7
L70269874,L
K70269766,1
F70269238,
I70269180,9
T70268870,2
B70265520,G
W70258630,35
Z70257496,2
D70249020,11
U70242176,2
E70240082,20
K68942562,4
D68942696,3
S70239678,17
L70222246,G
E70222200,2
L70222148,2
O70221792,2
R70221096,3
L70220880,1
E70216602,1
E70007978,2
H70194344,
S70153582,5
B70141512,7
Q70137522,
D70095450,27
Z70088810,2
L70086556,13
M70033890,14
X69920830,5
F69916112,G
K69901476,7
S65564400,8
U69570412,2
I69332672,6
O69293992,
E69101626,
T68957844,5
J68957754,18
V68476496,4
N67918920,8
K66466842,1
F70678246,4
I70016156,2
F71001402,15
A71001328,20
E71001262,7
F71001218,5
O71000738,12
P71000634,4
L71000514,11
U71000446,15
O70999254,8
A70997828,1
E70995476,16
F70994886,12
O70994204,2
J70992412,1
Y70985890,1
O70984094,8
D70984012,8
W70983942,8
O70983936,8
U70983878,7
Q70971914,13
L70966698,6
Y70966278,3
E64888524,8
G64888814,6
F69544930,6
S70856688,13
A70931720,1
S70929536,9
U70928742,7
X70927640,9
X70899348,
H70898904,13
W70895550,
E70882580,14
O70882446,6
M70882244,16
E70882166,
M70880526,5
S70880420,7
F70879770,7
E70875468,6
T70875162,2
W70875036,15
U70874950,11
D70874614,23
G70873606,14
P70857238,23
E70857108,4
B70856278,20
P70855774,10
N70855664,
A70855368,7
M70854888,9
B70854652,6
V70843064,8
N70838956,
M70837732,
B70836964,
G70836462,
I70836368,
U70836078,
Y70835938,
V70800098,4
N62740666,5
F62867686,6
X63247102,11
I70749104,
Y70748712,11
K70748296,28
O70740418,14
Y70740384,15
H70740362,9
B70740314,17
A70740178,5
F70738020,3
Q70734058,2
E70731924,12
W70730464,6
V70730210,4
S70729828,5
I70729344,5
Z70725056,
T70724746,
Q70721870,25
G70713552,9
J70713370,2
Z70712118,4
U70711928,2
Y70711396,9
M70667786,7
K70666730,25
O70599358,28
T70598404,16
V70598246,12
H70598178,8
L70597996,4
R70597974,16
Q70597556,6
Z70597452,15
Q70597288,6
P59350040,2
M70596482,13
Q70596356,13
V70596230,10
D70595798,13
D70595776,15
Z70595306,24
I70593160,1
O70592942,20
Z70592272,6
F70591050,7
P70590984,18
G70590834,1
Q70588828,9
V70588496,2
V70588086,2
J70587882,2
W70587682,4
B70085962,8
D70087290,7
V70087088,8
M70581398,17
R70570528,
E68497610,9
N62041724,
Z41166933,
T59719900,
U6241847,4
R40027627,10
I44718351,9
P7926239,7
I70518126,2
I70509148,3
F70509122,2
W70502252,12
O58548332,4
Q70476578,4
H70469062,12
I70469030,17
R62735190,7
V70465760,
W70463882,G
L70460854,10
H70459772,9
P70459642,
U68898896,9
X70457518,16
L70447326,3
I70441644,3
Z69239560,2
Q70373370,7
S70368668,12
D70357372,
P70356994,
Q70356842,
X70269010,4
I70346628,12
V70268976,4
Z70346118,3
K68839832,
F70345860,9
O70345488,13
R70341066,
J70340074,6
G70339956,8
U70339372,
U70339244,
Y70338454,
D70336972,2
O70335772,4
E70335418,15
Z70334766,16
T70308804,2
U70288158,7
S70285398,3
Q70285270,23
P70271014,6
A70257348,
D70238484,5
A70237264,2
C63821484,10
K63716996,9
A64201894,10
Z63717328,8
C63857828,8
J63857542,8
M64388210,7
J70232412,
J64547352,5
S62867240,3
U62867518,3
U70232330,
X68247132,11
W70232298,
P70232268,
I70232182,
J70232162,
I70232146,
L70232122,
H70232098,
R70231080,
Z70231066,
Z70231032,
O70231004,
N70230972,
P70230942,
C70222012,23
T70221950,
X70221272,14
D70220764,
R70220570,12
R70220264,5
S70219516,5
J70219370,12
M70218974,
W70218944,14
A70218568,9
H70218472,10
P70218290,7
F70218188,G
H70217856,18
B70212370,10
S70211804,22
L70209956,11
X70209728,10
C70199706,4
G70198968,1
U70198332,3
L70197612,2
R69978846,1
I70191230,2
L70182728,3
V70170838,2
K70128548,
A70111776,11
T70111402,13
F70111212,13
S70104202,1
R70103202,8
Y70102956,5
V70102562,10
J70096190,23
C70096170,10
F70096082,14
Q70095834,3
P69825088,10
Q70095172,7
K70094444,5
U70093252,22
I70091898,15
B70091012,7
W70085728,16
Q69544690,14
P70072758,6
S70069880,15
G70069642,3
V70068926,17
K70068064,6
G70067362,1
Z70067148,3
Q70066912,5
B70061894,8
W70026496,1
E69976990,2
R61915240,
O69965012,9
M69938002,1
W69934216,2
K69915922,20
A69802334,1
I69686374,11
S69685626,2
A67118126,4
T67126510,7
O69346942,2
F69278034,7
O66872800,2
M67312586,G
H68985696,G
R68584914,15
R68584770,14
B67127278,10
Y67111934,5
X67455738,G
P67117460,7
J67118376,10
T70729240,
O70291150,22
U70377448,26
G70175432,3
U71017570,
V71012716,2
Z71012380,1
I71011874,1
L71002474,1
N70996636,13
D70993730,20
N70991824,5
Y70991466,4
E70988818,
H66359240,
S66359294,
O70967564,
J70960466,11
P70960348,15
P70960298,8
W70960246,5
Q70960190,8
L70952486,10
C70002754,2
X70925706,5
A70912802,1
K70900652,3
Z68289102,9
K70900528,10
S70900400,11
C70881150,6
E70879672,7
V66556640,
N67380458,4
O70876466,7
I70857178,6
U70852848,9
M67377098,
X70831764,5
H69707666,3
W63169012,1
V66178580,
F66195190,
Z62578412,
B67186680,4
Z61880856,14
U70818296,G
A70818070,7
W70811482,7
C70798208,1
K70797950,3
E70797272,1
J70784224,32
R69534138,10
A68335864,G
D70774424,1
E70771820,12
B70771618,2
B69929394,1
X70765986,3
L70757490,8
A70755062,5
F61754504,12
N70733542,3
K70733076,2
T70733032,19
B70731510,14
G70731336,6
F70731200,
E70730270,8
K70728502,3
Q70724530,8
P70723058,7
L70719698,4
T70717128,10
U70714814,7
P70711204,
G70711090,1
V70710270,3
V70709518,
A70708078,9
J70707946,
Y61881154,2
D70690020,9
P70684738,8
N67472510,8
X70681440,7
R70681342,5
M70680128,4
D70678398,8
Q70645214,15
X70665936,3
S70645028,6
J70645106,7
L70656586,16
N70645922,3
S70645280,9
O70631584,4
A70630894,
Y70619468,4
C70612512,9
I70608482,9
W70608358,5
J70608244,7
O70606784,3
L70606688,5
D70606560,8
O70606446,5
C70606306,5
U70605962,6
E70602974,
Z70602370,
K70598318,
G70596866,10
I70596690,
H70590922,3
T70589934,5
P70589686,3
U70585556,8
P70577938,
J70577794,G
F70570584,10
Z63355666,
H70569284,1
O70564260,4
K70547160,5
K70545656,4
V70537680,9
N70537586,3
O70534900,8
S51688504,2
H63574056,2
P70530080,3
O70530024,2
K70512096,5
A70526606,1
S70497376,15
B70497578,8
C70496578,5
P70525708,10
K70525566,6
M70134362,3
M70323724,4
R70524166,7
J70504302,8
Y70500386,
M70499520,2
E70496948,1
V70231446,3
H70497608,12
U70495554,3
O70495308,7
O70485024,11
W70481860,5
S70479896,8
E70479606,9
F70478426,11
O70477774,4
D70477666,3
N70476004,3
D70468174,11
G70461738,2
X70461210,1
Q70459720,2
A70459550,5
R70459248,
X70459074,5
O70458322,
B70457516,
P70456994,
T70445650,10
R70444672,11
S70443778,15
U70439004,4
G70438678,8
K70438310,2
P70437910,4
D70419794,2
D70419648,3
M70416004,10
F70408510,6
O70219304,4
L69270668,3
R65657528,
T65913574,
D69191512,2
W70381428,6
L70376756,
T70376250,5
I70363454,
W70356524,5
N70358526,
M70270204,10
D70356346,7
T70352914,3
M70348616,6
D67950058,7
U67922186,G
S70340950,1
H70336006,3
H70325494,2
F70324568,2
V70324146,11
V70321588,6
G70319766,15
I70319304,3
Y70283228,6
T70304570,12
T70302452,
S66387936,6
A70295598,2
S70270520,1
F70269644,
U70283154,9
K70283020,1
E70282850,
I70278748,7
E70267226,4
I70261640,
Z70253918,1
T70253688,5
D70252796,G
N70235324,
K70235142,
F70232890,6
A70232722,6
C70228956,1
X70220836,5
F70209136,3
G70199374,2
B70199070,2
I70198800,2
O70198302,1
A70197938,2
E70194254,4
O67814288,4
R70193986,1
A70193296,6
R70188214,4
O70161756,9
L63150922,18
S70157510,10
V70155646,14
F70155484,18
V70155414,10
V70140968,11
Y70136996,15
E70116666,G
H70111998,
T70108152,
L70108056,
B70105680,1
L70092906,2
U70087404,2
V70085226,4
R70084224,2
H70078460,
C70074418,
G70068916,3
B70067676,G
Z70063272,
W70062764,8
T70061826,
N70055490,4
H70046052,1
E70045546,11
B70044886,2
X70044540,6
T70030742,2
N70025560,
T61145634,2
Y60737076,
A60736966,
Y69984822,8
B70023230,9
K70012980,
H70012454,
G67572652,1
N68815316,
W70001722,
M69992958,6
V69984826,14
C69984464,18
G69984078,15
T69976534,8
S69966030,9
X68800082,G
M69961152,
S69955624,4
R69955364,12
I69939362,2
J69949690,
K69948728,1
D69948226,14
K69947586,4
E69947332,13
P69941940,
R69940876,3
A69939188,5
L69935722,
E69934884,
O69934810,9
K69922456,
W69904504,G
Y69902304,
K69712142,2
B69861522,G
M69843624,10
H69680832,1
M64966160,2
H67802072,11
D67801506,2
E69532770,7
U69531916,4
Z69531622,2
J69166182,
R67535714,2
R68778780,1
D68210700,8
O67910056,5
C67677218,2
B67497124,
X67494770,
N70990644,5
Y70931054,16
E70552574,12
L70551954,4
P70551788,6
F70551658,16
M70551580,14
T70551226,7
W70551088,5
D70551010,3
W70550914,14
H64790262,7
A64795816,10
P64932524,14
I67053644,16
H66366996,12
C64931576,10
F65844312,16
A66367052,10
G64898944,16
L64859694,12
O64810646,6
R64809944,8
G42800063,10
P71016722,2
C70543990,7
C70885080,G
K71012132,G
M71006456,G
M71011536,1
C70884966,1
J71009556,
X71009084,1
Q71008986,1
L71008356,1
X70986602,8
V70980868,1
J70948758,5
B70947510,12
E70910358,4
E70884376,
Z70837122,2
A70796884,3
Y70768308,4
L70766212,9
L70756426,5
U70756194,3
N70744958,G
R70737772,5
F70658524,3
W70658960,4
W70658658,3
H70729980,6
J70729586,9
J70659032,12
Y70666814,2
F70661192,3
C70647760,
E70635776,2
Z70634710,G
V70608364,1
S70586946,
Y70552002,1
O70551656,1
K70551180,1
L70550768,9
P70446822,5
K70469732,7
Y70445132,26
J70216096,1
X70358966,12
T70358778,5
V70357874,G
A70357736,3
K70357576,5
L70318336,10
G70298520,8
X70298262,10
B70297778,6
X70297676,3
N70296940,8
Z70296608,11
Z70251596,14
H70232080,13
F70222128,16
U70218262,7
H70216162,
X70190386,
M70190218,
A70189902,
B70029912,
V70007984,
B69909004,1
R69908864,
L69907826,
G69907696,9
O69907566,8
O69141754,4
I69141368,
G69140794,2
J69140622,5
L68659752,21
W69984568,9
J69532724,7
G68660470,7
O68660422,15
V68660362,11
S67954280,10
P70854404,
S70854098,
V69222274,1
E69218362,3
S70718986,4
Q70664690,
D69472918,3
R70612188,1
G69442626,1
E70501968,1
D67431682,4
W70299286,2
X70299076,
R70167294,
V70137748,17
E70081436,
M69913552,3
A69815406,3
J69815294,1
T69809398,2
R69807948,1
R69808678,1
R69675486,1
Z68639642,2
V69674622,2
W68606336,1
E69673346,1
A68319496,2
B67284288,2
I69570668,2
K69570272,3
D69628982,3
G67284470,4
P66076676,1
G69569950,3
A68371418,2
X67283602,1
L67280812,2
N69569312,3
U69569768,3
C69570138,3
Y69548586,2
Q69570976,2
I69571994,2
M69571484,2
A69550372,2
O69558060,2
Z68371278,G
Z69548762,1
F69548358,2
V69547024,1
X69529472,2
S68362376,2
W68451156,2
X68452226,1
J68452484,3
M70897242,G
O69309366,2
R69309220,1
M69033318,10
P69365040,4
I69032040,G
L69365176,6
S69365164,7
H68193958,6
Q69600700,7
E69609918,5
B61243152,
E61223820,G
R61223574,
I67342368,G
O67322708,2
J67362034,
V67343752,
E67514734,8
A68940232,1
N67547100,
J68956664,4
B68956618,8
R68956726,
J69031074,1
Q69008658,1
R68253426,2
Y68253254,3
Z68253182,11
M68201372,
A68138488,
X68134914,
A68135870,2
L70514734,G
L70257924,10
Q70106920,1
T70373286,15
V67661032,
T70231990,
C70181194,
J70155288,8
Q70154582,17
N70881528,20
K70605912,1
O70836636,19
L70826748,
A70826680,
Y70798138,
U70798076,
H70797750,
M70796834,
A70361496,14
Q70669280,11
B70729092,9
Y70728980,8
X70728890,8
V70728762,8
B70726212,8
M70668278,11
V70608696,5
Z70572438,11
V70450298,11
K70363828,12
Z70190656,12
U70363442,15
S70468410,1
F70468272,6
P70332722,10
Z70325614,1
R70325336,6
U70325176,1
O70325094,1
S70324950,5
Y70320042,1
W70310724,6
N70310624,6
B70310478,6
P70310334,5
V70308146,6
Q70308060,6
T70306796,6
R70306252,6
L70306110,6
W70304924,6
J70304634,6
F70300140,1
F70289706,6
N70289604,6
O70289482,6
H70289388,6
N70289224,5
V70288918,5
L70288792,6
T70288690,5
M70279836,8
I70279528,7
M70278654,7
D70255736,4
G70217584,8
O70216336,11
Q70215066,11
A70213460,10
C70162880,17
V70139262,1
J69936258,4
G67006434,2
V68215822,6
Y70857896,4
B70804114,22
W70786170,30
P70683734,3
S70502208,13
H70667010,14
L70495160,17
G69358738,3
L69331566,2
L57832982,2
O70426482,10
P70427134,8
P70250220,10
N70158464,6
G70158268,5
A70112180,22
P70105534,6
M70104848,10
Q70104748,9
D70104562,6
X70096842,5
Z70096744,1
J70096620,7
P70096286,8
G70083662,7
J69840232,12
P69840198,15
J69725152,7
K69398358,9
D70996284,
M70996192,
Z70996072,
Z70995868,
H70995714,
J70995250,
N70980086,1
Z70977422,2
R70976374,3
Y70975388,
U70975278,
X70975178,
E70975052,
D70970258,
C70970150,
G70970026,
M70934344,3
M70934160,1
P70933954,G
M70898248,2
S70897766,4
D70897624,4
S70897338,3
V70886606,8
G70886364,6
A70885786,9
W70885398,9
U70885380,7
T70885276,6
H70885236,3
K70885200,5
P70885158,6
H70885060,11
D70884900,7
G70884810,9
B70884648,7
H70864840,2
G70847984,6
J70847936,7
Y70847878,11
O70838226,
T70837084,
J70836902,
P70835948,
C70835730,
R70828696,1
E70811430,3
I70806512,
O70803334,
J70801724,
I70801602,
J70801182,2
P70749088,1
N70637814,1
S70637322,3
K70613498,2
H70587142,3
O70586668,1
F70513262,1
M70512796,1
W70489308,G
H70481510,9
F70390320,4
I70390084,4
V70378734,3
R70378082,1
J70376674,L
U70376278,3
I70374924,6
T70374856,7
B70374752,11
S70373378,5
T70356424,7
L70356352,7
B70356062,6
U70355382,9
Q70355310,7
Y70267404,
R70163316,
F70163152,
X70163026,
R70162836,
D70161244,7
S70160402,10
Z70160170,4
Q70110772,
W70009670,1
U69995588,3
H69995406,2
B69994824,7
T69994740,10
W69966466,9
R69928886,
E69928774,
X69924484,4
H69924392,14
Z69714710,1
L69674876,4
O69674470,2
G69673796,1
W69668084,1
O70649346,12
G70442974,17
P70251876,3
L70251662,12
G70128986,10
W68357598,9
X46141947,G
X71023810,7
M71023746,5
R71023724,30
T71023710,12
S71023628,3
L71023612,5
K71023582,G
J71023514,2
J71023486,5
Y71023470,9
S71023430,13
T71023352,9
F71023276,10
O71023252,10
O71023230,3
G71023174,5
M71023122,2
D71023088,6
S71021248,2
Y71019776,13
O70882354,3
G70881470,6
R71002950,9
H70880132,10
M70880038,16
T71019406,18
E71018602,L
V71014950,
O71013670,2
K71011528,5
X71010524,9
T71009550,11
S71007754,1
E71004996,5
R71004552,1
X70995896,23
Z70995388,16
V70994274,27
J70993958,8
T70993662,6
O70991106,5
U70990488,29
Z70990010,6
I70989720,5
P70989438,16
X70989156,5
R70988672,7
P70988292,12
Y70987932,5
T70987692,22
N70986574,17
L70986046,30
Z70213538,12
Z70506054,18
I70213338,18
U70974160,7
C70973970,2
V70973684,3
S70973188,G
Z70972784,6
D70972356,23
Z70971940,G
N70971812,
O70971462,
U70971368,3
X70971188,25
N70969390,26
M70969196,4
T70968966,12
U62278732,8
L70954102,12
L70953952,2
O70953696,1
N70952524,5
R70952432,5
O70942572,2
Q70938390,14
Z70934228,1
Z70933968,10
V70933340,5
D70933158,14
X70932654,1
X70932184,G
G70930714,1
G70930558,1
F70916148,
K70915132,2
W70914266,1
E70914100,1
T70911062,1
K69766172,8
D69766400,18
X70892228,2
X70892128,2
O70892062,22
B70881712,11
R70719852,6
D70879310,
W70878944,9
H69537854,30
L70878396,20
V70875532,14
T70875132,6
P70874944,20
J70874900,17
F70874758,17
P70874636,7
Z70873436,
W70871984,2
M70437036,7
O66917002,
V70868974,15
S70864608,9
C70862588,4
Y70859982,3
D70854574,1
I70854362,1
Q70853510,17
M70851308,4
L69725354,10
H69725370,18
A69725392,17
C69725412,18
I70845660,11
F70845636,14
Y70845630,7
C69664024,20
A69692670,2
J69693756,18
P70837032,9
C70836092,9
R70835324,10
N70834854,6
D70834470,L
Z70834340,12
H70833998,2
G70833924,
U70833874,4
U70833752,4
K70833598,24
D70833404,7
B70833324,19
H70833140,11
A70807792,2
R70806422,
R69678154,1
L70568550,1
I70448954,3
T70798878,24
I70789934,1
P70789182,6
B70786838,8
M70784268,30
I70784228,18
X70782908,10
E70782790,33
V70782716,20
C70772886,1
E70772004,10
A70771944,18
J70770674,32
Q70767632,2
I69548896,4
J69553628,2
M69621294,20
Q69621448,15
I69621798,16
O70766224,2
Z70766200,2
U70766070,2
Z69622030,10
U70765968,18
T69622508,10
C70765776,3
H69624248,20
M69625612,10
W69625802,20
H69626162,8
E70765596,2
A70761134,16
C70758074,
A70754268,
O70753324,
A70753150,17
U70747140,8
W70745012,4
Y70744598,3
E70733556,
Z70731678,1
W70731044,10
U70729958,15
P70729830,10
B70729600,
Q70728432,22
Z70728200,10
I70728070,8
S70727906,15
B70727526,10
J70727502,7
R70727386,7
J70727274,2
B70726716,7
W70726614,20
K70726492,7
M70725754,1
Z70725188,G
G69411672,
P69412930,
X69414420,
L69414640,
T69428356,
Z69430012,
H69430254,
E69432770,
O69433058,
O69438194,
K69438704,
R69449046,G
S69449318,3
A69409004,
N70720210,4
X70719908,4
G70717678,3
I70691882,5
Y70661716,12
L70660206,6
T70658232,39
P70646318,1
V70645776,4
I67060618,
O67629274,
S69306562,
G70636646,
Q70636400,1
I70635682,15
G70622214,
G70621088,
X70619808,
L69460560,2
B70614912,14
P70612838,1
Y70610932,1
G70610676,
G70610308,23
V70610294,16
K70608112,10
Z70601426,4
W70598210,1
Z70597432,1
Z69461096,2
L69394128,8
A69394250,7
X69394444,5
I69411978,10
C69412160,15
H69412432,12
C69421686,6
Q69423392,10
Z70574758,2
U69423506,10
U69427048,2
R69427496,2
G69423530,15
R69423586,20
Z69428968,10
M69429180,6
M69429474,15
K69430570,17
H69430718,20
H70537742,1
H70534076,16
A70529632,1
O70526834,
M70522140,17
H70515536,1
R70514994,G
Y70514210,1
J70513596,
B70512148,4
R70506114,11
C70503770,4
D70500882,11
J70498042,
P70495624,3
D70495026,2
G70493872,1
N70493864,19
L70483836,12
U70482944,22
D70480066,6
K70479350,1
A70478794,1
B70476616,16
L70476490,12
Q70476354,10
J70475468,
P70462276,12
D70462026,15
H70461694,14
W70458662,2
S70458408,4
P63855104,7
M63991784,7
U63991618,4
H63855008,14
Y63854932,26
M63854760,11
F70441004,7
T70327068,10
E70231400,3
T70407368,3
Q70400286,3
O70392912,1
F70405422,11
W70400104,1
N70399872,3
M70398642,2
H70210680,10
Z70381214,6
X70380584,18
G70379306,4
O70379162,7
S70376458,1
G70375184,
S70366590,7
F67445736,
G70363638,2
D70362948,1
L70358228,3
P70358148,3
A70287542,2
P70334086,5
T70356598,2
A70355818,G
R70354570,3
E70354366,1
Y70353968,G
W70351988,20
D70351764,25
I70351398,2
F70338344,3
B70344214,3
L70342358,3
L70342154,20
I70341908,15
J70333830,13
C70333404,13
G69156474,
K70311336,
Q70304812,1
K70287386,5
Y70285728,G
Q70281606,
B70281474,10
B70281212,
S70281054,
T70280516,
S70280402,
L70280308,
J70280212,
S70210032,10
S69050468,6
F69050814,5
Y67947092,5
S70270818,3
F70270684,7
Y70270506,3
O70270362,11
A70269912,2
T70269796,7
T70269304,2
F70268840,2
O70268450,3
C70267766,3
W68841016,1
O70264786,3
O70263742,10
M70263714,5
O70262282,6
G70258020,3
J70257082,2
